video_id,channel_name,category,timestamp,comment,language,likes
-SgqGEX_DOw,DWNews,news,['3:50'],3:50......Yeah I'm done. Little heart whippy thing is a Hell NO for me. Made me feel sooo uncomfortable but glad they have each other. Everyone needs someone and from the comments I can tell that they're really putting in some effort. Effort that I don't want to see.,en,6.0
-SgqGEX_DOw,DWNews,news,['2:44'],That little breathy sigh she did at the 2:44 mark when she saw Tim was so cute lol,en,2.0
-SgqGEX_DOw,DWNews,news,['7:47'],7:47 that is just such a cute and happy smile,en,2.0
-SgqGEX_DOw,DWNews,news,['1:02'],1:02 lip balm needed asap,en,1.0
-SgqGEX_DOw,DWNews,news,['7:54'],That's cute. At 7:54 was the best. They looked so happy even when they're disabled and can't do much but they are happy to have eachother,en,1.0
-SgqGEX_DOw,DWNews,news,['2:58'],2:58 autobots roll out,en,0.0
-SgqGEX_DOw,DWNews,news,['11:22'],At 11:22 is when I wished I was there to help them with their movements. I would learn how they like to move and remember their body movements so they could have sex often. My heart broke in pieces for them.,en,0.0
-SgqGEX_DOw,DWNews,news,['7:30'],7:30 do the caregivers go into the other room and have sex too while the two disabled people have sex? lol,en,0.0
-SgqGEX_DOw,DWNews,news,['2:49'],not to be mean but did anyone else think that guy sounded like Stitch 2:49 😤😤,en,0.0
-SgqGEX_DOw,DWNews,news,['2:52'],It got to real @2:52 i left the video. I dont know how i feel about watching intimacy amongst handicap. not sure why its in my feed. Best of luck to them both..,en,0.0
-SgqGEX_DOw,DWNews,news,['6:50'],omg. this is ... beautiful 😭 6:50 wow wow wow those assistants are such kind angels,en,0.0
-SgqGEX_DOw,DWNews,news,['12:17'],"12:17 - ""For me, not having sex, isn't an option"" - Now I understand why government let prostitution to happen in certain countries (but not pimping).",en,0.0
-SgqGEX_DOw,DWNews,news,['7:52'],I felt so happy and relieved @7:52 ..Feel bad for them.,en,0.0
_JA5sQVGal4,KaraandNate,travel,['25:46'],"25:46 I love Kara. She's so sweet, even going through withdrawal and living like a castaway.",en,55.0
_JA5sQVGal4,KaraandNate,travel,['45:06'],45:06 explains my college life exactly!,en,8.0
_JA5sQVGal4,KaraandNate,travel,['44:23'],Hahaha here 3 years later after Nate ran SIX marathons in the Sarahra Desert is hilarious (44:23),en,4.0
_JA5sQVGal4,KaraandNate,travel,['12:55'],12:55 You just encountered one of the most deadliest spiders on planet Earth (⊙﹏⊙)  It's called the Brazilian Wandering Spider. Hoping you had anti-venom on hand in the chance that it did bite one of you. Why is no one in the comments talking about this???,en,2.0
_JA5sQVGal4,KaraandNate,travel,['23:05'],23:05 you were foreshadowing a rain water bottle? We though it was pee,en,2.0
_JA5sQVGal4,KaraandNate,travel,['12:54'],The spider at 12:54 kind of looks like a Brazilian Wandering spider (one of the most venomous spiders in the world). Good thing it ran away!,en,2.0
_JA5sQVGal4,KaraandNate,travel,['30:08'],"At 30:08 she says ""i'm going to go make crab""....",en,2.0
_JA5sQVGal4,KaraandNate,travel,['30:19'],30:19 is it just me or is there something red in the back ground that looks like a perosn,en,2.0
_JA5sQVGal4,KaraandNate,travel,['47:54'],47:54 to be exact and that's 6 seconds off 48 minutes,en,2.0
_JA5sQVGal4,KaraandNate,travel,['10:08'],"10:08 Kara-""I feel pretty good that snake is not gonna bite us or eat us but I kinda wanna eat him""😂😂",en,1.0
_JA5sQVGal4,KaraandNate,travel,['5:20'],I totally did not stay up till 5:20 to watch this 24/7  OMG PLEASE MOR LIKE THIS I LOVE THIS ALL <3 <3 <3 <3,en,1.0
_JA5sQVGal4,KaraandNate,travel,['12:54'],"That spider at 12:54 looks like a Brazilian Wondering Spider, and those are actually the most venomous spiders on Earth and can legit kill a human with one bite.",en,1.0
_JA5sQVGal4,KaraandNate,travel,['12:55'],12:55 I think it’s a saint Andrews cross spider I’m not 100%sure though,en,1.0
_JA5sQVGal4,KaraandNate,travel,['17:06'],Bros got a bald spot 😅 17:06,en,1.0
_JA5sQVGal4,KaraandNate,travel,['13:00'],13:00 isnt that a brasilian wandering spider?,en,1.0
_JA5sQVGal4,KaraandNate,travel,['34:02'],34:02 34:04 what did they mean by rip dusty,en,1.0
_JA5sQVGal4,KaraandNate,travel,['12:55'],12:55 don't mess with that spider that's a Phoneutria the most venomous genus of spider in the world but don't kill it either,en,1.0
_JA5sQVGal4,KaraandNate,travel,['6:26'],6:26 the dawgs,en,1.0
_JA5sQVGal4,KaraandNate,travel,['6:19'],6:19 AHHH HATE the SQUEAKS otherwise good,en,1.0
_JA5sQVGal4,KaraandNate,travel,['38:11'],what aare the coordinates of the bathroom potty area??? @38:11,en,1.0
_GFkHA5EZdE,Vogue,fashion,['1:51'],“What’s something that scares you?” “Losing someone I love” 1:51  2020 Sel: Lose you to love me,en,496.0
_GFkHA5EZdE,Vogue,fashion,['3:20'],"3:20 it hurts me that she says “hopefully happy” instead of just “happy”. She is such a wonderful woman, wishing the best for her ❤️",en,295.0
_GFkHA5EZdE,Vogue,fashion,['2:03'],2:03 “What’s a fashion trend that can never let you down?” Selena: “Skinny jeans” As she’s wearing the baggiest jeans ever made,en,242.0
_GFkHA5EZdE,Vogue,fashion,['3:11'],3:11 that's so alex russo lol,en,231.0
_GFkHA5EZdE,Vogue,fashion,['3:09'],3:09 That's a very Alex Russo thing to say.,en,134.0
_GFkHA5EZdE,Vogue,fashion,['0:03'],0:03 🎶 Selena🎶Gomez🎶in🎶the🎶window🎶 Lol it’s so funny how he said it!,en,92.0
_GFkHA5EZdE,Vogue,fashion,['0:59'],0:59 what one thing you can’t never live without?  “Family” 😭✨,en,85.0
_GFkHA5EZdE,Vogue,fashion,['6:53'],"6:53 ""I would be a chef"" and now here we have season 3 of Selena+Chef",en,76.0
_GFkHA5EZdE,Vogue,fashion,['6:48'],6:48  Did She Just Say Uhhhh  *Get out!* 😂😂❤❤❤,en,48.0
_GFkHA5EZdE,Vogue,fashion,['3:12'],3:12 that Alex Russo attitude 🤣🤣🤣,en,46.0
_GFkHA5EZdE,Vogue,fashion,['1:51'],1:51 This hits hard man!!❤🥀,en,20.0
_GFkHA5EZdE,Vogue,fashion,['0:18'],"Crush: ""So what did you do during the weekend?""   Me: 0:18",en,20.0
_GFkHA5EZdE,Vogue,fashion,['1:51'],1:51  Q : What Scares You The Most ?  Selena : Losing Someone I Love   😭😭,en,19.0
_GFkHA5EZdE,Vogue,fashion,['0:02'],0:02 paha. I’m wheezing ‘Selena Gomez in the window’,en,18.0
_GFkHA5EZdE,Vogue,fashion,['1:03'],1:03  The way she just slides the OJ cup to him..  #savage #😆,en,18.0
_GFkHA5EZdE,Vogue,fashion,['1:52'],1:52 She lost Justin whom she loved.,en,17.0
_GFkHA5EZdE,Vogue,fashion,['1:23'],Cuteeee I love Selena 1:23 is it weird that before this video I was singing that song,en,15.0
_GFkHA5EZdE,Vogue,fashion,['0:32'],Selena:  think I'll be doing a lot of traveling 0:32 2020: Coronavirus,en,15.0
_GFkHA5EZdE,Vogue,fashion,['4:43'],4:43  when do you feel most beautiful ? when i'm with the people i love .,en,14.0
_GFkHA5EZdE,Vogue,fashion,['1:22'],1:22 this makes me so emotional,en,13.0
nPkK70fD3xY,HauteLeMode,fashion,['5:39'],"5:39 'This are really cheap, 70 bucks' Did I hear that right? Imagine spending 70 dollars on a pair of glasses, guess I'm not there yet haha",en,61.0
nPkK70fD3xY,HauteLeMode,fashion,['18:28'],Sorry but Luke at 18:28 had me dying💀 happy that someone with money finally impressed him lol,en,16.0
nPkK70fD3xY,HauteLeMode,fashion,['2:43'],https://www.youtube.com/watch?v=o-ZwzhAC0O8 @2:43,en,12.0
nPkK70fD3xY,HauteLeMode,fashion,['37:33'],37:33 her daughter was wearing a Dolce & Gabbana kid dress,en,3.0
nPkK70fD3xY,HauteLeMode,fashion,['3:30'],3:30 > She is on the Forbes list why would she buy fakes ?,en,3.0
nPkK70fD3xY,HauteLeMode,fashion,['9:14'],"9:14 ""A lot of these beauty influences are just like 'fashion is so great, i just love fashion so much ajsjowuj,' like, no, you just like having money.""    Jeffree Starr has entered the chat",en,3.0
nPkK70fD3xY,HauteLeMode,fashion,['32:06'],32:06 “Normally I’m not a hat person...”. Literally wearing a hat,en,3.0
nPkK70fD3xY,HauteLeMode,fashion,['18:45'],18:45 that is such a dopey smile!! Love it! Is this what he's like when he's honestly happy about something???,en,2.0
nPkK70fD3xY,HauteLeMode,fashion,['28:12'],And if you’re curious about her perfumes you can see them at 28:12  She uses:  Dior Bois D’Argent Dior Santal Noir Krigler Lovely Patchouli 55 Krigler Extraordinaire Camelia 209 Krigler Oud for Highness 75 A Diptyque Parfum from the Les Eaux Collection Kayali Vanilla Kayali Musk Many Byredos,en,2.0
nPkK70fD3xY,HauteLeMode,fashion,['38:49'],38:49 min of HLM having a hystically happy mental breakdown,en,2.0
nPkK70fD3xY,HauteLeMode,fashion,['12:27'],12:27   not just the service industry   people with $£€¥ get treated better in general   life ay,en,1.0
nPkK70fD3xY,HauteLeMode,fashion,['7:29'],7:29 I think everyone has that problem though. I’ve compulsively bought so much clothes that Ive never even worn. I bought them thinking I would have an occasion to wear them but their sitting in the back of my closet for who knows how long just taking up space.,en,1.0
nPkK70fD3xY,HauteLeMode,fashion,['37:33'],37:33 oh my good is that the yellow suit from clueless ????? I love this woman ! ❤️❤️,en,0.0
nPkK70fD3xY,HauteLeMode,fashion,['2:43'],"2:43  I watch this video every so often and I love this record-scratch moment as you go from cynical to more excited, it's like you could have little anime happy blush on your cheeks all of a sudden",en,0.0
nPkK70fD3xY,HauteLeMode,fashion,['2:40'],"HLM at 2:40 : Ugh, here we go... 🙄 HLM at 2:50 : 😳😲 Wha--? I am officially INTERESTED. 😃",en,0.0
nPkK70fD3xY,HauteLeMode,fashion,['12:30'],"12:30 beside ugly, the designer of that overlapped lock didn't get a single coin",en,0.0
nPkK70fD3xY,HauteLeMode,fashion,['0:43'],"0:43 well she is originally form Iraq,and Iraq located in Asia, so I guess she is Asian as well.",en,0.0
nPkK70fD3xY,HauteLeMode,fashion,['21:25'],Balenciaga.. you make crappy coats??? No way.. (21:25),en,0.0
nPkK70fD3xY,HauteLeMode,fashion,['33:27'],33:27 you are melting  Or your dna is dissolving  I hope this woman will open her closet for you to make a video  Best scenario case is a shopping spree,en,0.0
nPkK70fD3xY,HauteLeMode,fashion,['26:20'],I have a pvc handbag due to the weather  I had enough getting drenched by sudden buckets of water from the sky.  It is a Zara mini bag. I wish I could afford the look a like Stella mc cartney parka. It was pink ivory translucent fabric.  Same color as her stiletto underneath the neon green pair of shoes. 26:20 Like mermaid in the rain kind of vibe. It was too small I got there too late.,en,0.0
PLOwKTY81y4,DWNews,news,['0:37'],0:37 “a country use to explosions” ...  ... there’s no hope for humanity if that is a normal statement. 🙄,en,62.0
PLOwKTY81y4,DWNews,news,['00:38'],"00:38 the anchor says .. ""sadly a country that is used to explosions.."" ... My god ... Not a good time to mention this!!! My prayers for Lebanon .",en,22.0
PLOwKTY81y4,DWNews,news,['0:35'],"0:35 why would the lady say a country used to explosions, I don't see anyone getting used to any kind of explosions",en,19.0
PLOwKTY81y4,DWNews,news,['0:38'],"0:38 ""Country that is used to Explosion"" .Which level of Journalism is this?shame DW News",en,15.0
PLOwKTY81y4,DWNews,news,['7:14'],"tiffany sturrup This year is God’s call of mercy to bring us back to Him. If we don’t get shaken, people will never turn to God. What’s happening to our world this 2020 get’s all of us thinking just how fragile life is, and just how little we have control over things. We need God. We need to step off of our high horses and humble ourselves, acknowledge that we need God. And He will make things better again.   2 Chronicles 7:14  “if my people, who are called by my name, will humble themselves and pray and seek my face and turn from their wicked ways, then I will hear from heaven, and I will forgive their sin and will heal their land.” <— this right here is the answer. 👍🏻",en,3.0
PLOwKTY81y4,DWNews,news,['2:33'],2:33 1 dollars is now like 10.000 and not 1.500 corona the explosion in beirut 😪😪🇱🇧🇱🇧,en,2.0
PLOwKTY81y4,DWNews,news,['1:21'],1:21 that scene looks like a post apocalypse city.,en,2.0
PLOwKTY81y4,DWNews,news,['3:39'],3:39  Me: hey what's your gender Mangle: y e s,en,2.0
PLOwKTY81y4,DWNews,news,['0:27'],"0:27 “that blast turned cars updside down” WOW REALLY? It turned cars upside down? That stinks, not like it also leveled buildings",en,1.0
PLOwKTY81y4,DWNews,news,['6:27'],"27 “But to you who are listening I say: Love your enemies, do good to those who hate you, 28 bless those who curse you, pray for those who mistreat you. 29 If someone slaps you on one cheek, turn to them the other also. If someone takes your coat, do not withhold your shirt from them.  30 Give to everyone who asks you, and if anyone takes what belongs to you, do not demand it back.  31 Do to others as you would have them do to you.  32 “If you love those who love you, what credit is that to you? Even sinners love those who love them. 33 And if you do good to those who are good to you, what credit is that to you? Even sinners do that. 34 And if you lend to those from whom you expect repayment, what credit is that to you? Even sinners lend to sinners, expecting to be repaid in full.  35 But love your enemies, do good to them, and lend to them without expecting to get anything back. Then your reward will be great, and you will be children of the Most High, because he is kind to the ungrateful and wicked.  36 Be merciful, just as your Father is merciful.  Holy Bible, New Testament  Love for Enemies  Luke 6:27-36",en,1.0
PLOwKTY81y4,DWNews,news,['26:27'],"Proverbs 26:27 ► Parallel Verses New Living Translation If you set a trap for others, you will get caught in it yourself. If you roll a boulder down on others, it will crush you instead.  https://m.jpost.com/middle-east/nasrallah-threatened-to-blow-up-israel-with-same-chemicals-as-beirut-blast-637582",en,1.0
PLOwKTY81y4,DWNews,news,['1:43'],1:43 “ you would have to assume that somebody is injured”   What this guy was smoking lately?,en,1.0
PLOwKTY81y4,DWNews,news,['24:41'],"I pray that they can accept Jesus Christ as their king while we are still living in the Last Days, as it will be too late when the Great Tribulation starts, according to Matthew 24:41-42.",en,1.0
PLOwKTY81y4,DWNews,news,['40:16'],"Isaiah 40:16-17 KJVS And Lebanon is not sufficient to burn, nor the beasts thereof sufficient for a burnt offering. [17] All nations before him are as nothing; and they are counted to him less than nothing, and vanity.",en,1.0
PLOwKTY81y4,DWNews,news,['10:30'],"My mom is in lebanon, working. It was night here in my country when my mom called my auntie just before we were about to pray. My aunt said that my mom wanted to talk to me but i was so lazy that i said ill just talk to her in my room. So i went in my room and waited for my mom to call. It was 10:30 pm when my mom called so we talked for about 2 minutes and then i heard a loud bang. The call just ended after that loud bang so i was worried for my mom. I tried to call her for 30 min straight then she picked up and said ""well talk tomorrow bby"". Then i went to my aunt's house for brunch and told what happened yesterday. She also said that if i wouldn't have called her my mom would've died/injured because the house that my mom lives in is close where the bomb exploded. (How you might ask? Well she went somewhere that has phones so that she could call me.)  Ps: sorry for my bad english",en,0.0
PLOwKTY81y4,DWNews,news,['10:30'], @taimur660  John 10:30 I and the Father are one.”,en,0.0
PLOwKTY81y4,DWNews,news,['2:17'],(2:17) Incredibly bad and unfortunate situation.,en,0.0
PLOwKTY81y4,DWNews,news,['0:37'],"0:37 im so sad that this woman used this words. ""A country that used to explosions"" that is pure rudeness in a times like this that we should pray for this country. And innocent poor soul who lost their lives in this incident  My warmest and deepest condolences for everyone who lost their loved ones from Philippines",en,0.0
PLOwKTY81y4,DWNews,news,['0:35'],0:35 Wait What?,en,0.0
PLOwKTY81y4,DWNews,news,['1:10'],"1:10 Probably not flashes, its probably just the sky leaking through the smoke clouds.",en,0.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['0:55'],0:55 A wild UK carrier appears 🤔,en,955.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['7:50'],That guy at 7:50 was pulling some moves,en,713.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['7:47'],@7:47 when u see your crush and you try to act normal,en,486.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['11:20'],"My answer to the question is:  There are four possible combinations of deadly/save doors: 1=safe & 2=safe (sign is false) 1=safe & 2=deadly (sign is true) 1=deadly & 2=safe (sign is unknow/indeterminate, in other words: neither true nor false) 1=deadly & 2=deadly (sign is unknow/indeterminate/neither true nor false)  The sign is false, only when both doors are safe. However, the question can be interpreted in multiple ways (like Swiffah and others explain below). (note 11:20, the original question on Brilliant explicitly states ""There are two doors before you that are either safe or deadly"")",en,377.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['1:54'],1:54 there's something so cool about the pattern made by the boats' wake,en,288.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['7:46'],7:46 that was hilarious and made my day. that leg kick though...,en,267.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['7:46'],7:46 made me laugh so hard and I don’t even know why,en,180.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['7:48'],7:48 that guy has some moves.,en,152.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['2:48'],2:48 did not know aircraft carriers came with bobs burgers,en,142.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['0:55'],0:55 showed a British one but didn't even mention it...,en,95.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['7:47'],That should be a fortnite dance 7:47      Seriously,en,89.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['02:48'],02:48 “What they can’t do is carry enough food” > Bob’s Burgers in background,en,87.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['7:46'],The guy on 7:46 is satisfying for me. Idk why but that moves tho (I know thats their job but i simply love it),en,78.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['8:54'],8:54 I love how even when Americans are on the bridge of an aircraft carrier they're still wearing their baseball caps.,en,71.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['0:56'],"0:56 You forgot about the eight Wasp-class and two America-class LHDs, which are on the weight class of the carriers in the Italian navy.",en,44.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['7:47'],7:47 what is this Michael Jackson shit,en,42.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['2:49'],2:49 They like watching Bob’s Burgers I guess.,en,42.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['4:30'],4:30 I had no idea these vessels were THAT big!,en,41.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['2:48'],2:48 Bob’s Burgers playing on the TV,en,19.0
c0pS3Zx7Fc8,WendoverProductions,documentary,['0:49'],"0:49 if you count the Italian, Thai and even the British ones as aircraft carriers, you should have counted the Spanish one too, as well as the US' LHDs/LHAs.",en,19.0
My4RA5I0FKs,MarkRober,making,['5:08'],5:08 how is this equal? Shaggy could literally obliterate all of them just by pulling with 1% of his true power,en,985.0
My4RA5I0FKs,MarkRober,making,['8:09'],8:09 the hot tub breaks and the air cuts off 🤷‍♂️,en,713.0
My4RA5I0FKs,MarkRober,making,['0:57'],0:57 I’m more focused on the bird that just died,en,705.0
My4RA5I0FKs,MarkRober,making,['1:44'],1:44 imagine the sand return to normal while your head under it like that. That's terrifying af,en,665.0
My4RA5I0FKs,MarkRober,making,['1:33'],1:33 I've never seen a Sandbow until now sand+rainbow 🌈,en,603.0
My4RA5I0FKs,MarkRober,making,['1:35'],1:35 sand rainbow,en,579.0
My4RA5I0FKs,MarkRober,making,['0:57'],0:57     1 like= 1 pray for the pigeon      Edit:thank you so much for 580 likes. also thx to the ppl who subbed to me I would like to upload but i don’t have a laptop to upload any videos lol.,en,538.0
My4RA5I0FKs,MarkRober,making,['1:35'],"1:35 if you missed it the first time, pause and look to the left. The sand makes a clear rainbow",en,489.0
My4RA5I0FKs,MarkRober,making,['0:59'],At 0:59 the ball is balancing on the right side of the box,en,488.0
My4RA5I0FKs,MarkRober,making,['2:43'],2:43 Imagine being under the sand when the 10 minutes are up,en,422.0
My4RA5I0FKs,MarkRober,making,['8:36'],At 8:36 I thought his nephews were still in there lmao I spat out my soda,en,382.0
My4RA5I0FKs,MarkRober,making,['5:09'],5:09 shaggy is on one side and that unbalances it,en,335.0
My4RA5I0FKs,MarkRober,making,['5:19'],5:19 but Shaggy is on the left!? How's that possible?!,en,323.0
My4RA5I0FKs,MarkRober,making,['1:33'],1:33 You can make rainbows whit sand too? Thats amazing 0 o0,en,320.0
My4RA5I0FKs,MarkRober,making,['8:12'],8:12 Imagine if he turned the air off at that moment,en,317.0
My4RA5I0FKs,MarkRober,making,['1:33'],1:33 OMG theres a rainbow just like water in the sun,en,296.0
My4RA5I0FKs,MarkRober,making,['0:56'],0:56 R.I.P Pigeon or whatever that thing was,en,246.0
My4RA5I0FKs,MarkRober,making,['5:07'],"5:07 This is inaccurate, Shaggy would have destroyed them in that tug o war in seconds.",en,239.0
My4RA5I0FKs,MarkRober,making,['1:34'],1:34 so i know how a rainbow forms when with water but how is there a rainbow in sand,en,232.0
My4RA5I0FKs,MarkRober,making,['1:35'],1:35 like if you saw the rainbow on the left hand side! Right here 👇,en,228.0
hUeYk6_cA-g,TheYoungTurks,news,['3:59'],And the cringe begins at 3:59,en,11.0
hUeYk6_cA-g,TheYoungTurks,news,['2:12'],"2:12 you ain't gone come out here and square up on me ""CUZ"" lmao😂😂😂😂😂😂😂😂 did anybody else catch that???!!!!! That cop must be an ex Crip he literally said......CUZZZZZZ",en,7.0
hUeYk6_cA-g,TheYoungTurks,news,['1:57'],"1:57 ""Your gonna quit Fcking cussing at me like that"" what a hypocrite",en,6.0
hUeYk6_cA-g,TheYoungTurks,news,['1:40'],video starts at 1:40 all the other blabber is pointless...,en,6.0
hUeYk6_cA-g,TheYoungTurks,news,['1:58'],"1:58 ""Number one, ya gotta quit fuckin' cussin' at me like that..."" Not strong on self awareness, these cops.",en,5.0
hUeYk6_cA-g,TheYoungTurks,news,['4:03'],4:03 this moron is a racist mother f***er  what do black n white got anything to do here ?  you're so obsessive with race and bring up race all the time - you're the real racist!  we're all American - I'm gonna banned all these bs young turks on my youtube,en,5.0
hUeYk6_cA-g,TheYoungTurks,news,['2:13'],why would a policeman who is supposed to uphold the law (Georgia § 16-15-4. Participation in criminal gang activity prohibited) claim a gang on video  2:13 and call someone CUZ it sounds to me like the police officer is clearly stating his affiliation with the crip gang and should be investigated by internal affairs,en,5.0
hUeYk6_cA-g,TheYoungTurks,news,['3:24'],3:24 reporting wrong narrative!!! Cops do NOT de- escalate situations!!! They deliberately trigger the calm citizen!! And deliberately become aggressive when they feel ego is hurt!!! Get the story right.,en,5.0
hUeYk6_cA-g,TheYoungTurks,news,['2:12'],"The piglet at 2:12 ""You ain't gone square up on me, CUZ!! A gangbanger Crip talking copper? Lol 😆 😆 😆",en,5.0
hUeYk6_cA-g,TheYoungTurks,news,['2:01'],The cop doesn't have a warrant.... There's no crime.... Therefore the cop needs to F*k Off!  I'll talk to you HOWEVER THE F**K I WANT ON *MY PROPERTY YOU PIECE OF SH*T... Now f*k your partner in the a* you clown! 😂  2:01,en,5.0
hUeYk6_cA-g,TheYoungTurks,news,['4:05'],4:05 I was about to like the video for them trying to highlight abuse of power but now it’s getting race involved... the police don’t care about race they would kill or abuse anyone who try’s to challenge their power (not all of them but quite a few). They don’t care what race you are they just want you to submit to them.,en,4.0
hUeYk6_cA-g,TheYoungTurks,news,['1:56'],1:56 Quit fucking cussing!,en,4.0
hUeYk6_cA-g,TheYoungTurks,news,['3:59'],"@3:59 ""Let's keep it real"" followed by a narrative that does not need to enter the conversation.  Cenk and the rest of the Turks are no different than any other government propaganda program.  Flush this 💩",en,4.0
hUeYk6_cA-g,TheYoungTurks,news,['4:00'],4:00 always gotta bring it to a race thing,en,4.0
hUeYk6_cA-g,TheYoungTurks,news,['4:00'],Annnnnnd it all goes to hell at 4:00. Really just shoulda ended the video there.,en,4.0
hUeYk6_cA-g,TheYoungTurks,news,['2:11'],wtf he needs to be fired at 2:11 he said fuze which is what bloods call each other,en,4.0
hUeYk6_cA-g,TheYoungTurks,news,['2:12'],"The cop said @2:12 ""you aint gon square up on me cuZz.""  SUUUUUUUURE! Where do they find these fat fucks?  This ""police officer"" sounds like a youtube comment.",en,4.0
hUeYk6_cA-g,TheYoungTurks,news,['1:42'],If your like me and read comments while they blah there mouth instead of getting right to the clip skip to 1:42,en,4.0
hUeYk6_cA-g,TheYoungTurks,news,['3:41'],"You were doing so well... Here I thought maybe TYT had changed and stopped interjecting Race into every video ever made, And then...3:41 I instantly stopped watching, disliked, and typed this comment then closed the window.",en,4.0
hUeYk6_cA-g,TheYoungTurks,news,['5:30'],"5:30 ""And I also knew they were white when they insisted on a warrant.""  That's raciss. .",en,4.0
AeJ9q45PfD0,Veritasium,knowledge,['8:05'],8:05 i thought the clouds were moving really fast oops   Edit: that’s a lot of likes,en,983.0
AeJ9q45PfD0,Veritasium,knowledge,['10:40'],"10:40 you really should have recorded more how it sounds like, that metallic/glass like sound was really unexpected",en,801.0
AeJ9q45PfD0,Veritasium,knowledge,['0:25'],0:25 Idk why but I kind of want to bite into that aerogel.,en,753.0
AeJ9q45PfD0,Veritasium,knowledge,['10:37'],10:37 I was very surprised by that sound,en,672.0
AeJ9q45PfD0,Veritasium,knowledge,['9:01'],9:01  That is not correct. Because according to the encyclopedia of Intense Tongue Noises,en,612.0
AeJ9q45PfD0,Veritasium,knowledge,['6:09'],"6:09  ""Im interested in tasting some of the chocolate here.."" ""gross""  Im dead hahahahahha",en,605.0
AeJ9q45PfD0,Veritasium,knowledge,['10:38'],"10:38 that second piece dropping, the sound blew my mind more than anything else",en,576.0
AeJ9q45PfD0,Veritasium,knowledge,['4:28'],"4:28 ""Can i put my finger he-"" has already put his finger on the plate, right next to the open flame",en,556.0
AeJ9q45PfD0,Veritasium,knowledge,['10:38'],"10:38 I was shocked to hear the way it sounds when it dropped, definitely not what I was expecting.",en,548.0
AeJ9q45PfD0,Veritasium,knowledge,['4:28'],"4:28 ""Can I put my finger here?""  *puts it there anyway before the guy tells him it's safe*",en,546.0
AeJ9q45PfD0,Veritasium,knowledge,['6:10'],"6:10 ""I'm interested in tasting some of this chocolate here""     someone from the back - ""Gross!""",en,462.0
AeJ9q45PfD0,Veritasium,knowledge,['9:51'],"9:51 ""They don't want the electronics to get cold"" Aww, how thoughtful.",en,438.0
AeJ9q45PfD0,Veritasium,knowledge,['6:13'],6:13   Man wants to try chocolate: mmm  Other man: Gross,en,435.0
AeJ9q45PfD0,Veritasium,knowledge,['10:39'],10:39 that was a shocker to hear the aerogel sound like that,en,432.0
AeJ9q45PfD0,Veritasium,knowledge,['6:00'],6:00 So we just ignore the fact that the bunny did a flip?,en,405.0
AeJ9q45PfD0,Veritasium,knowledge,['6:14'],"Teacher: ""Never eat anything in the lab"" Me: 6:14",en,387.0
AeJ9q45PfD0,Veritasium,knowledge,['7:42'],"7:42 so they're really just gonna skip half life 3 like that  Edit: this is the most likes I've ever gotten in a comment, thank you so much this made my day!!!",en,385.0
AeJ9q45PfD0,Veritasium,knowledge,['0:18'],0:18 Areogel : 99.8% Air Lays : Hold my chips packet  &     1:31 animal abuse,en,354.0
AeJ9q45PfD0,Veritasium,knowledge,['6:12'],"6:12 ""I'm interested in tasting some of those chocolate here"" Science man in the background: ""gross""",en,318.0
AeJ9q45PfD0,Veritasium,knowledge,['6:16'],6:16 - Eats chocolate with fingers.. touches Insanely expensive looking Thermal Camera,en,249.0
h6fcK_fRYaI,Kurzgesagt,knowledge,['2:16'],"2:16 “Neither, you’ll be reincarnated.”  Hardcore Christians: ight imma head out",en,430.0
h6fcK_fRYaI,Kurzgesagt,knowledge,['0:44'],0:44 Guy: “I died?” God: “yes”  happy face,en,379.0
h6fcK_fRYaI,Kurzgesagt,knowledge,['8:05'],I cant believe i watched this video 35 million times after making it 8:05,en,349.0
h6fcK_fRYaI,Kurzgesagt,knowledge,['7:34'],"This was, is, and always will be beautiful. Thank you, Andy & Thank you, Kurzgesagt, for taking Andy's words and transcending them into this awesomeness. Its also beautiful. 7:34",en,333.0
h6fcK_fRYaI,Kurzgesagt,knowledge,['1:15'],"1:15 “My kids, my wife…” “What about them?” “Why dont they exist?”",en,258.0
h6fcK_fRYaI,Kurzgesagt,knowledge,['12:00'],watch this at 12:00am with headphones in a pitch black room just hits different,en,246.0
